OID,Date,Species,Habitat,Porte,lat,lon,Month,Day,Year
17320,02/11/2019,Oxalis pes-caprae,Jardim,Erva,39.59643,-8.582691667,2,11,2019
17321,02/11/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.6188429,-8.5527029,2,11,2019
17322,02/11/2019,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,39.71474589,-8.54539205,2,11,2019
17323,02/11/2019,Acacia melanoxylon,Terreno Inculto,AÅrvore ou arbusto,41.2218752,-8.5373156,2,11,2019
17324,02/10/2019,Cortaderia selloana,Terreno Inculto,Erva,41.1985914,-7.7158729,2,10,2019
17325,02/10/2019,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,41.1846612,-7.663119,2,10,2019
17326,02/10/2019,Acacia dealbata,Jardim,AÅrvore ou arbusto,41.1566913,-7.6841478,2,10,2019
17327,02/09/2019,Opuntia maxima,Jardim,Suculenta,41.5231087,-7.7948226,2,9,2019
17328,02/09/2019,Carpobrotus edulis,Jardim,Suculenta,41.5231087,-7.7948226,2,9,2019
17329,02/09/2019,Carpobrotus edulis,Outro,Suculenta,41.5152435,-7.7871445,2,9,2019
17330,02/09/2019,Cortaderia selloana,Jardim,Erva,41.5153338,-7.7866317,2,9,2019
17331,02/10/2019,Acacia dealbata,Jardim,AÅrvore ou arbusto,41.1730653,-7.6719793,2,10,2019
17332,02/09/2019,Opuntia maxima,Jardim,Suculenta,41.5144875,-7.7872348,2,9,2019
17333,02/09/2019,Cortaderia selloana,Jardim,Erva,41.5143593,-7.7872489,2,9,2019
17334,02/10/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,38.57084189,-8.662541,2,10,2019
17335,02/10/2019,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.57079589,-8.66265513,2,10,2019
17336,02/10/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,38.46783426,-8.58405492,2,10,2019
17337,02/10/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,38.45221313,-8.55464992,2,10,2019
17338,02/10/2019,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.3955145,-8.66402296,2,10,2019
17339,02/10/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,38.3950463,-8.65751413,2,10,2019
17340,02/10/2019,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,38.39478711,-8.65773938,2,10,2019
17341,02/10/2019,Acacia pycnantha,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.38687552,-8.76457347,2,10,2019
17342,02/10/2019,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.38231953,-8.79636152,2,10,2019
17343,02/10/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,38.38242407,-8.79653299,2,10,2019
17344,02/10/2019,Acacia saligna,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.382425,-8.79655022,2,10,2019
17345,02/10/2019,Acacia longifolia,Duna,AÅrvore ou arbusto,38.3822431,-8.79657842,2,10,2019
17346,02/10/2019,Acacia saligna,Duna,AÅrvore ou arbusto,38.38288121,-8.79841999,2,10,2019
17347,02/10/2019,Acacia saligna,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.41909143,-8.81937096,2,10,2019
17348,02/10/2019,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.41908626,-8.81962131,2,10,2019
17349,02/10/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,38.41915621,-8.81953859,2,10,2019
17350,02/10/2019,Arundo donax,Beira de √°gua,Erva,39.70973885,-8.68232696,2,10,2019
17351,02/10/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.67772695,-8.67314729,2,10,2019
17352,02/10/2019,Carpobrotus edulis,Duna,Suculenta,38.38110217,-8.802792869,2,10,2019
17353,02/10/2019,Agave americana,Jardim,Suculenta,39.67336572,-8.684214504,2,10,2019
17354,02/10/2019,Acacia dealbata,Beira de √°gua,AÅrvore ou arbusto,39.7097034,-8.6039303,2,10,2019
17355,02/10/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.67605205,-8.674839001,2,10,2019
17356,02/10/2019,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,39.67857599,-8.671045598,2,10,2019
17357,02/10/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.67985703,-8.668213897,2,10,2019
17358,02/09/2019,Acacia dealbata,Beira de √°gua,AÅrvore ou arbusto,40.66841476,-8.632792859,2,9,2019
17359,02/10/2019,Arundo donax,Terreno Inculto,Erva,39.6814071,-8.663513042,2,10,2019
17360,02/09/2019,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.6564422,-8.634309928,2,9,2019
17361,02/09/2019,Cotula coronopifolia,Beira de √°gua,Erva,40.66574098,-8.637743834,2,9,2019
17362,1/19/2019,Acacia longifolia,Terreno Inculto,AÅrvore ou arbusto,38.69882494,-9.363977668,1,19,2019
17363,02/09/2019,Cortaderia selloana,Outro,Erva,37.12025187,-8.521026985,2,9,2019
17364,01/12/2019,Carpobrotus edulis,Terreno Inculto,Suculenta,40.139552,-8.842959,1,12,2019
17365,02/07/2019,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.49671363,-8.679868472,2,7,2019
17366,02/07/2019,Oxalis pes-caprae,Pinhal,Erva,39.65932799,-8.579549472,2,7,2019
17367,02/09/2019,Ricinus communis,Terreno Inculto,AÅrvore ou arbusto,38.44299176,-9.1097334,2,9,2019
17368,02/09/2019,Opuntia maxima,Jardim,Suculenta,39.6423272,-8.674361586,2,9,2019
17369,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.6432948,-8.6745927,2,9,2019
17370,02/09/2019,Arundo donax,Terreno Inculto,Erva,39.6448118,-8.6747807,2,9,2019
17371,02/09/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.64279605,-8.674327261,2,9,2019
17372,02/09/2019,Agave americana,Jardim,Suculenta,39.64251056,-8.674532799,2,9,2019
17373,02/09/2019,Agave americana,Jardim,Suculenta,39.64243484,-8.674463909,2,9,2019
17374,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.6421949,-8.674166953,2,9,2019
17375,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.6420937,-8.6742889,2,9,2019
17376,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.6416929,-8.673966504,2,9,2019
17377,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.64155651,-8.673743507,2,9,2019
17378,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.6384035,-8.6778969,2,9,2019
17379,02/09/2019,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.48898516,-9.061156238,2,9,2019
17380,02/09/2019,Cortaderia selloana,Terreno Inculto,Erva,39.6368898,-8.6818465,2,9,2019
17381,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.6323894,-8.6766701,2,9,2019
17382,02/09/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.6323883,-8.6766733,2,9,2019
17383,02/09/2019,Oxalis pes-caprae,Jardim,Erva,39.6306166,-8.6743267,2,9,2019
17384,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.6371253,-8.6729513,2,9,2019
17385,02/09/2019,Oxalis pes-caprae,Outro,Erva,39.6371253,-8.6729513,2,9,2019
17386,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.63472842,-8.673085081,2,9,2019
17387,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.6359972,-8.6713699,2,9,2019
17388,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.63532347,-8.67324409,2,9,2019
17389,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.6336133,-8.6770775,2,9,2019
17390,02/03/2019,Elodea canadensis,Na √°gua,Erva aquA°tica,40.00304282,-8.48220387,2,3,2019
17391,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.64054056,-8.673371782,2,9,2019
17392,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.64017811,-8.673109883,2,9,2019
17393,02/09/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.75780541,-8.543931312,2,9,2019
17394,02/09/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.64128746,-8.672693532,2,9,2019
17395,02/07/2019,Ailanthus altissima,Terreno Inculto,AÅrvore ou arbusto,40.198999,-8.416558,2,7,2019
17396,02/07/2019,Ailanthus altissima,Terreno Inculto,AÅrvore ou arbusto,40.197794,-8.417852,2,7,2019
17397,02/07/2019,Ailanthus altissima,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.199004,-8.417723,2,7,2019
17398,02/07/2019,Acacia melanoxylon,Terreno Inculto,AÅrvore ou arbusto,40.200083,-8.415222,2,7,2019
17399,02/08/2019,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,40.2778208,-8.2844376,2,8,2019
17400,02/08/2019,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,40.2778208,-8.2844376,2,8,2019
17401,02/08/2019,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,40.2778208,-8.2844376,2,8,2019
17402,02/08/2019,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,40.2778208,-8.2844376,2,8,2019
17403,02/10/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39,679762,2,10,2019
17404,02/08/2019,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,40.2778208,-8.2844376,2,8,2019
17405,02/10/2019,Arundo donax,Terreno Inculto,Erva,39,678723,2,10,2019
17406,02/08/2019,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,40.2778208,-8.2844376,2,8,2019
17407,12/30/2018,Cortaderia selloana,Duna,Erva,39.42352517,-9.209174397,12,30,2018
17408,12/30/2018,Oxalis pes-caprae,Jardim,Erva,39.42444725,-9.209831538,12,30,2018
17409,12/30/2018,Arundo donax,Terreno Inculto,Erva,39.42463781,-9.209520419,12,30,2018
17410,12/30/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,39.42419351,-9.209192991,12,30,2018
17411,12/30/2018,Cortaderia selloana,Jardim,Erva,39.42569559,-9.210223141,12,30,2018
17412,12/30/2018,Arundo donax,Terreno Inculto,Erva,39.42566847,-9.210682173,12,30,2018
17413,12/30/2018,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.42521584,-9.210684481,12,30,2018
17414,12/30/2018,Arundo donax,Duna,Erva,39.42570726,-9.211328211,12,30,2018
17415,12/30/2018,Carpobrotus edulis,Duna,Suculenta,39.42696449,-9.212680044,12,30,2018
17416,2/28/2019,Acacia saligna,Outro,AÅrvore ou arbusto,37.12265893,-8.636269117,2,28,2019
17417,02/07/2019,Oxalis pes-caprae,Jardim,Erva,39.71491009,-8.535040919,2,7,2019
17418,02/07/2019,Arundo donax,Jardim,Erva,40.21052438,-8.44,2,7,2019
17419,2/15/2019,Opuntia maxima,Jardim,Suculenta,39.71768491,-8.546852582,2,15,2019
17420,2/28/2019,Oxalis pes-caprae,Jardim,Erva,39.6555768,-8.5763519,2,28,2019
17421,2/28/2019,Oxalis pes-caprae,Jardim,Erva,39.6559281,-8.5765312,2,28,2019
17422,2/28/2019,Ipomoea indica,Berma de estrada/caminho-de-ferro,Trepadeira,37.850029,-8.7921477,2,28,2019
17423,2/24/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.66139869,-8.514986001,2,24,2019
17424,2/24/2019,Arundo donax,Beira de √°gua,Erva,39.66155627,-8.514846861,2,24,2019
17425,2/24/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.62112394,-8.441285603,2,24,2019
17426,2/24/2019,Opuntia maxima,Jardim,Suculenta,39.62101146,-8.441201616,2,24,2019
17427,2/24/2019,Opuntia maxima,Jardim,Suculenta,39.62150976,-8.441329272,2,24,2019
17428,2/27/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.65378525,-8.54337226,2,27,2019
17429,2/24/2019,Opuntia maxima,Jardim,Suculenta,39.62196062,-8.441308821,2,24,2019
17430,2/27/2019,Erigeron karvinskianus,Berma de estrada/caminho-de-ferro,Erva,39.65375037,-8.54358781,2,27,2019
17431,2/24/2019,Agave americana,Terreno Inculto,Suculenta,39.6258958,-8.44125811,2,24,2019
17432,2/24/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.62581039,-8.441425161,2,24,2019
17433,2/24/2019,Oxalis pes-caprae,Jardim,Erva,39.62290514,-8.441285854,2,24,2019
17434,2/24/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.62307584,-8.44086986,2,24,2019
17435,2/24/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.62215856,-8.441358693,2,24,2019
17436,2/25/2019,Opuntia maxima,Pinhal,Suculenta,39.6594042,-8.579860555,2,25,2019
17437,2/23/2019,Acacia dealbata,Eucaliptal,AÅrvore ou arbusto,40.314857,-8.482665,2,23,2019
17438,2/23/2019,Acacia dealbata,Eucaliptal,AÅrvore ou arbusto,40.31364,-8.477367,2,23,2019
17439,2/17/2019,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,40.879808,-8.614296,2,17,2019
17440,2/17/2019,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.879788,-8.613792,2,17,2019
17441,2/27/2019,Hakea salicifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.65293319,-8.69468107,2,27,2019
17442,2/27/2019,Acacia dealbata,Outro,AÅrvore ou arbusto,41.29717833,-7.74082,2,27,2019
17443,2/27/2019,Acacia dealbata,Jardim,AÅrvore ou arbusto,37.5979239,-8.6447695,2,27,2019
17444,2/26/2019,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.65550333,-8.387265,2,26,2019
17445,2/24/2019,Myriophyllum aquaticum,Na √°gua,Erva aquA°tica,41.76936335,-8.587474874,2,24,2019
17446,2/24/2019,Cortaderia selloana,√Årea agr√≠cola,Erva,41.77469748,-8.591495131,2,24,2019
17447,2/24/2019,Oxalis pes-caprae,Beira de √°gua,Erva,41.76946693,-8.588193963,2,24,2019
17448,2/24/2019,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,41.3468731,-7.1811065,2,24,2019
17449,2/24/2019,Ailanthus altissima,Terreno Inculto,AÅrvore ou arbusto,41.3485455,-7.1824349,2,24,2019
17450,2/24/2019,Ailanthus altissima,Terreno Inculto,AÅrvore ou arbusto,41.4779372,-7.1866281,2,24,2019
17451,2/25/2019,Arundo donax,Jardim,Erva,39.64624785,-8.62012043,2,25,2019
17452,2/25/2019,Acacia dealbata,Eucaliptal,AÅrvore ou arbusto,41.15631651,-8.14099215,2,25,2019
17453,2/25/2019,Acacia dealbata,Eucaliptal,AÅrvore ou arbusto,41.14764506,-8.12916099,2,25,2019
17454,2/25/2019,Acacia dealbata,Carvalhal,AÅrvore ou arbusto,41.14498844,-8.12597211,2,25,2019
17455,2/23/2019,Acacia saligna,Pinhal,AÅrvore ou arbusto,37.08381914,-8.158505294,2,23,2019
17456,2/23/2019,Acacia longifolia,Pinhal,AÅrvore ou arbusto,37.08386151,-8.158303422,2,23,2019
17457,2/24/2019,Cortaderia selloana,Jardim,Erva,37.10201692,-8.2555772,2,24,2019
17458,2/24/2019,Arundo donax,Beira de √°gua,Erva,39.6662011,-8.598638968,2,24,2019
17459,2/24/2019,Arctotheca calendula,Jardim,Erva,38.670621,-9.006342,2,24,2019
17460,2/24/2019,Oxalis pes-caprae,Beira de √°gua,Erva,39.66244802,-8.57161584,2,24,2019
17461,2/24/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.66722496,-8.602238814,2,24,2019
17462,2/24/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.66197125,-8.57158476,2,24,2019
17463,2/24/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.68058717,-8.55115312,2,24,2019
17464,2/24/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.67863274,-8.54756465,2,24,2019
17465,2/24/2019,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,39.67929547,-8.54735577,2,24,2019
17466,2/24/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.68062917,-8.54984643,2,24,2019
17467,2/24/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.6807577,-8.54999291,2,24,2019
17468,2/20/2019,Agave americana,Pinhal,Suculenta,39.718502,-8.548332,2,20,2019
17469,2/20/2019,Acacia dealbata,Pinhal,AÅrvore ou arbusto,39.72471,-8.563954,2,20,2019
17470,2/20/2019,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.715638,-8.550677,2,20,2019
17471,2/24/2019,Acacia melanoxylon,Eucaliptal,AÅrvore ou arbusto,41.13996396,-8.12537219,2,24,2019
17472,2/24/2019,Oxalis pes-caprae,√Årea agr√≠cola,Erva,41.13686365,-8.12654107,2,24,2019
17473,2/24/2019,Arundo donax,√Årea agr√≠cola,Erva,41.13417778,-8.12645643,2,24,2019
17474,2/24/2019,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.1333063,-8.12859093,2,24,2019
17475,2/24/2019,Acacia melanoxylon,Carvalhal,AÅrvore ou arbusto,41.13208401,-8.12827943,2,24,2019
17476,2/24/2019,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.12783742,-8.12472116,2,24,2019
17477,2/24/2019,Acacia dealbata,Pinhal,AÅrvore ou arbusto,41.12967302,-8.12377482,2,24,2019
17478,2/24/2019,Acacia melanoxylon,Pinhal,AÅrvore ou arbusto,41.13039707,-8.12462765,2,24,2019
17479,2/24/2019,Acacia dealbata,Eucaliptal,AÅrvore ou arbusto,41.1811649,-8.1364161,2,24,2019
17480,2/24/2019,Agave americana,Jardim,Suculenta,39.6730557,-8.6839952,2,24,2019
17481,2/24/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.67175645,-8.681525401,2,24,2019
17482,2/24/2019,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.14043546,-8.12551866,2,24,2019
17483,2/24/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.67792328,-8.67131056,2,24,2019
17484,2/24/2019,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.14248709,-8.12642969,2,24,2019
17485,2/24/2019,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.14300378,-8.12587458,2,24,2019
17486,2/24/2019,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.14355014,-8.12514262,2,24,2019
17487,2/24/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.6742625,-8.659512499,2,24,2019
17488,2/23/2019,Albizia lophantha,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.26666254,-8.5456425,2,23,2019
17489,2/23/2019,Eryngium pandanifolium,Beira de √°gua,Erva,39.03853602,-8.835059147,2,23,2019
17490,2/23/2019,Cortaderia selloana,Jardim,Erva,41.5621413,-7.6549911,2,23,2019
17491,2/23/2019,Agave americana,Jardim,Suculenta,41.5621413,-7.6549911,2,23,2019
17492,2/23/2019,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.4664084,-7.680151,2,23,2019
17493,2/23/2019,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.4664084,-7.680151,2,23,2019
17494,2/23/2019,Acacia saligna,Pinhal,AÅrvore ou arbusto,38.65839078,-9.245917797,2,23,2019
17495,2/23/2019,Oxalis pes-caprae,Jardim,Erva,39.614401,-8.551754287,2,23,2019
17496,2/23/2019,Oxalis pes-caprae,Jardim,Erva,39.638705,-8.59134,2,23,2019
17497,2/23/2019,Oxalis pes-caprae,Jardim,Erva,39.63876833,-8.591505,2,23,2019
17498,2/23/2019,Oxalis pes-caprae,Jardim,Erva,39.63865167,-8.591468333,2,23,2019
17499,2/23/2019,Oxalis pes-caprae,Jardim,Erva,39.63895333,-8.591708333,2,23,2019
17500,2/23/2019,Oxalis pes-caprae,Jardim,Erva,39.63888833,-8.591515,2,23,2019
17501,2/23/2019,Oxalis pes-caprae,Jardim,Erva,39.63883167,-8.591618333,2,23,2019
17502,2/23/2019,Oxalis pes-caprae,Jardim,Erva,39.63902167,-8.59157,2,23,2019
17503,2/23/2019,Oxalis pes-caprae,Jardim,Erva,39.63892333,-8.591538333,2,23,2019
17504,2/23/2019,Acacia pycnantha,Eucaliptal,AÅrvore ou arbusto,37.33131592,-8.80716556,2,23,2019
17505,2/23/2019,Acacia pycnantha,Pinhal,AÅrvore ou arbusto,37.33247125,-8.80814079,2,23,2019
17506,2/23/2019,Hakea salicifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.33486241,-8.80862063,2,23,2019
17507,2/23/2019,Opuntia maxima,Terreno Inculto,Suculenta,39.63143752,-8.66783329,2,23,2019
17508,2/23/2019,Carpobrotus edulis,√Årea agr√≠cola,Suculenta,37.3507093,-8.82006831,2,23,2019
17509,2/23/2019,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.35429665,-8.81737802,2,23,2019
17510,2/23/2019,Acacia longifolia,Pinhal,AÅrvore ou arbusto,37.3562761,-8.81556706,2,23,2019
17511,2/23/2019,Acacia saligna,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.3671578,-8.80427992,2,23,2019
17512,2/21/2019,Arctotheca calendula,Duna,Erva,37.17444724,-7.421467167,2,21,2019
17513,2/20/2019,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,39.724522,-8564219,2,20,2019
17514,03/08/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.67881131,-8.675501641,3,8,2019
17515,03/08/2019,Oxalis pes-caprae,Jardim,Erva,39.67788539,-8.675190278,3,8,2019
17516,03/08/2019,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,39.67849274,-8.676218458,3,8,2019
17517,03/08/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.67901734,-8.677084767,3,8,2019
17518,03/08/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.67916101,-8.676926699,3,8,2019
17519,03/08/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.67861996,-8.676954917,3,8,2019
17520,03/08/2019,Oxalis pes-caprae,Terreno Inculto,Erva,39.6787002,-8.676665006,3,8,2019
17521,12/30/2018,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.42739726,-9.195830915,12,30,2018
17522,12/30/2018,Carpobrotus edulis,Pinhal,Suculenta,39.42651395,-9.19580957,12,30,2018
17523,12/30/2018,Arundo donax,√Årea agr√≠cola,Erva,39.42524611,-9.197670403,12,30,2018
17524,12/30/2018,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.42458915,-9.19702397,12,30,2018
17525,12/30/2018,Arundo donax,√Årea agr√≠cola,Erva,39.4250896,-9.197807362,12,30,2018
17526,12/30/2018,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.42381524,-9.197992268,12,30,2018
17527,12/30/2018,Agave americana,Jardim,Suculenta,39.42326492,-9.198200045,12,30,2018
17528,12/30/2018,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.42261104,-9.198043558,12,30,2018
17529,12/30/2018,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.42263216,-9.198957863,12,30,2018
17530,12/30/2018,Arundo donax,Terreno Inculto,Erva,39.42110925,-9.201720538,12,30,2018
17531,12/30/2018,Acacia longifolia,√Årea agr√≠cola,AÅrvore ou arbusto,39.4210187,-9.200800336,12,30,2018
17532,12/30/2018,Agave americana,Jardim,Suculenta,39.41992913,-9.200525271,12,30,2018
17533,12/30/2018,Oxalis pes-caprae,Terreno Inculto,Erva,39.41979559,-9.200095119,12,30,2018
17534,12/30/2018,Arundo donax,√Årea agr√≠cola,Erva,39.41941308,-9.200003538,12,30,2018
17535,12/30/2018,Oxalis pes-caprae,√Årea agr√≠cola,Erva,39.41889424,-9.199333372,12,30,2018
17536,12/30/2018,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.41781883,-9.199381775,12,30,2018
17537,12/30/2018,Opuntia maxima,Jardim,Suculenta,39.41740855,-9.199564042,12,30,2018
17538,12/30/2018,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.41727599,-9.199488202,12,30,2018
17539,12/30/2018,Arundo donax,Terreno Inculto,Erva,39.41664939,-9.199909098,12,30,2018
17540,12/30/2018,Cortaderia selloana,Terreno Inculto,Erva,39.41657515,-9.200273702,12,30,2018
